station_id,date,temp_min_c,temp_max_c,mean_c,precip_mm
72405,2017-09-07,15.6,15.6,18.5,14.3
72405,2017-09-06,20.6,20.6,24,2.3
72405,2017-09-05,16.7,16.7,22.8,0
72405,2017-09-04,16.7,16.7,20.6,NA
72405,2017-09-03,13.9,13.9,16.7,19.8
72405,2017-09-02,17.2,17.2,18.4,NA
72405,2017-09-01,20,20,24.6,0
72405,2017-08-31,16.7,16.7,21.4,0
72405,2017-08-30,17.8,17.8,19.2,25
72405,2017-08-29,17.8,17.8,21.4,0
72405,2017-08-28,18.9,18.9,22.2,0
72405,2017-08-27,18.3,18.3,22.8,0
72405,2017-08-26,18.3,18.3,23,1
72405,2017-08-25,21.7,21.7,24.4,NA
72405,2017-08-24,22.2,22.2,26.3,0
72405,2017-08-23,23.9,23.9,28.5,0
72405,2017-08-22,23.9,23.9,26.8,0.3
72405,2017-08-21,21.1,21.1,26.1,0
72405,2017-08-20,22.8,22.8,27.6,0.3
72405,2017-08-19,25.6,25.6,27.8,13
72405,2017-08-18,24.4,24.4,27.5,0
72405,2017-08-17,22.2,22.2,27.7,0
72405,2017-08-16,23.3,23.3,25.2,4.3
72405,2017-08-15,21.7,21.7,24.5,0
72405,2017-08-14,21.1,21.1,25.3,0
72405,2017-08-13,22.2,22.2,25,13
72405,2017-08-12,21.7,21.7,24,19
72405,2017-08-11,19.4,19.4,24.4,0
72405,2017-08-10,18.3,18.3,24,0
72405,2017-08-09,20,20,23.2,1
72405,2017-08-08,21.1,21.1,22.4,37.3
72405,2017-08-07,19.4,19.4,24.1,NA
72405,2017-08-06,21.7,21.7,24.1,0
72405,2017-08-05,22.2,22.2,27.3,0
72405,2017-08-04,22.2,22.2,26.1,2
72405,2017-08-03,22.8,22.8,27,0
72405,2017-08-02,21.1,21.1,26.7,0
72405,2017-08-01,18.9,18.9,25.8,0
72405,2017-07-31,17.2,17.2,23.5,0
72405,2017-07-30,19.4,19.4,22.3,1.1
72405,2017-07-29,21.7,21.7,24.1,95
72405,2017-07-28,22.8,22.8,26.1,NA
72405,2017-07-27,20.6,20.6,25,0
72405,2017-07-26,21.7,21.7,24.8,0
72405,2017-07-25,22.8,22.8,28.1,NA
72405,2017-07-24,22.8,22.8,26,35
72405,2017-07-23,23.3,23.3,27.9,25
72405,2017-07-22,27.2,27.2,31.8,0
72405,2017-07-21,26.1,26.1,31.5,0
72405,2017-07-20,25,25,30.3,0
72405,2017-07-19,25,25,28.6,NA
72405,2017-07-18,24.4,24.4,28,NA
72405,2017-07-17,21.7,21.7,26.9,0
72405,2017-07-16,22.8,22.8,27.6,0
72405,2017-07-15,22.8,22.8,28,19
72405,2017-07-14,26.1,26.1,31,0
72405,2017-07-13,25,25,30.3,0
72405,2017-07-12,23.9,23.9,27.9,NA
72405,2017-07-11,22.2,22.2,27.3,0
72405,2017-07-10,20.6,20.6,25.6,0
72405,2017-07-09,21.7,21.7,27,0
72405,2017-07-08,22.8,22.8,27,0.3
72405,2017-07-07,23.3,23.3,24.6,22
72405,2017-07-06,23.3,23.3,25.6,18
72405,2017-07-05,24.4,24.4,27.9,1
72405,2017-07-04,23.9,23.9,29.2,0
72405,2017-07-03,22.8,22.8,28.8,0
72405,2017-07-02,22.8,22.8,26.6,17
72405,2017-07-01,22.8,22.8,28,0
72405,2017-06-30,18.9,18.9,26.1,0
72405,2017-06-29,16.1,16.1,22.9,0
72405,2017-06-28,18.9,18.9,23.3,2
72405,2017-06-27,20,20,24.7,0
72405,2017-06-26,22.2,22.2,26.4,0
72405,2017-06-25,23.3,23.3,27.8,2
72405,2017-06-24,22.8,22.8,27.7,3
72405,2017-06-23,24.4,24.4,27.8,0
72405,2017-06-22,21.7,21.7,26.8,0
72405,2017-06-21,21.1,21.1,25.9,0
72405,2017-06-20,22.2,22.2,25.6,13
72405,2017-06-19,24.4,24.4,28.8,0
72405,2017-06-18,23.3,23.3,25.9,NA
72405,2017-06-17,21.1,21.1,24.9,9
72405,2017-06-16,21.7,21.7,25.4,0
72405,2017-06-15,23.3,23.3,28.2,0
72405,2017-06-14,23.9,23.9,29.4,0
72405,2017-06-13,23.3,23.3,28.9,0
72405,2017-06-12,21.7,21.7,28,0
72405,2017-06-11,18.3,18.3,24.9,0
72405,2017-06-10,15,15,22.6,0
72405,2017-06-09,13.3,13.3,18.8,0
72405,2017-06-08,14.4,14.4,18,0
72405,2017-06-07,17.8,17.8,21.9,0
72405,2017-06-06,20.6,20.6,22.8,NA
72405,2017-06-05,16.7,16.7,24,0
72405,2017-06-04,16.1,16.1,22.7,NA
72405,2017-06-03,16.1,16.1,23.2,0
72405,2017-06-02,17.2,17.2,23.4,0
72405,2017-06-01,17.8,17.8,21.4,0.5
72405,2017-05-31,17.2,17.2,19.1,4
72405,2017-05-30,17.8,17.8,22.2,NA
72405,2017-05-29,16.7,16.7,18.9,2.3
72405,2017-05-28,16.1,16.1,19.7,0.8
72405,2017-05-27,14.4,14.4,20.3,0
72405,2017-05-26,14.4,14.4,17.4,17.5
72405,2017-05-25,14.4,14.4,16.6,8
72405,2017-05-24,15.6,15.6,17.6,1.8
72405,2017-05-23,14.4,14.4,18.2,9
72405,2017-05-22,15,15,17.5,NA
72405,2017-05-21,16.1,16.1,20.5,0
72405,2017-05-20,21.1,21.1,26.4,0
72405,2017-05-19,21.1,21.1,25.2,0.8
72405,2017-05-18,16.7,16.7,24.5,0
72405,2017-05-17,12.8,12.8,20,0
72405,2017-05-16,12.2,12.2,18.6,0
72405,2017-05-15,8.3,8.3,18.8,NA
72405,2017-05-14,10,10,12.4,11
72405,2017-05-13,10,10,12.1,10
72405,2017-05-12,11.1,11.1,13.2,26.3
72405,2017-05-11,10,10,17.4,0
72405,2017-05-10,7.8,7.8,13.8,0
72405,2017-05-09,8.3,8.3,13.3,0
72405,2017-05-08,7.8,7.8,13.5,NA
72405,2017-05-07,10,10,13.2,2
72405,2017-05-06,13.3,13.3,18.9,45
72405,2017-05-05,11.7,11.7,15.7,3
72405,2017-05-04,12.8,12.8,16.9,0
72405,2017-05-03,17.2,17.2,22.1,0
72405,2017-05-02,17.8,17.8,24.3,NA
72405,2017-05-01,18.9,18.9,24.5,0
72405,2017-04-30,21.1,21.1,26.3,0
72405,2017-04-29,18.3,18.3,23.5,NA
72405,2017-04-28,14.4,14.4,21.3,NA
72405,2017-04-27,14.4,14.4,17.5,0.3
72405,2017-04-26,11.7,11.7,14.4,1.6
72405,2017-04-25,11.7,11.7,12.7,7
72405,2017-04-24,9.4,9.4,12.9,NA
72405,2017-04-23,10.6,10.6,14,8.5
72405,2017-04-22,17.8,17.8,21,3.4
72405,2017-04-21,13.9,13.9,19.9,2.5
72405,2017-04-20,11.7,11.7,14.7,NA
72405,2017-04-19,11.7,11.7,17.4,0
72405,2017-04-18,15.6,15.6,19.7,2
72405,2017-04-17,18.3,18.3,24.5,NA
72405,2017-04-16,12.8,12.8,18.6,0
72405,2017-04-15,12.2,12.2,16.5,0
72405,2017-04-14,12.2,12.2,17,0
72405,2017-04-13,16.1,16.1,21.2,NA
72405,2017-04-12,15,15,21.4,0
72405,2017-04-11,10,10,18.5,0
72405,2017-04-10,5.6,5.6,14.2,0
72405,2017-04-09,3.9,3.9,11.2,0
72405,2017-04-08,5,5,8.3,NA
72405,2017-04-07,10.6,10.6,13.6,17
72405,2017-04-06,14.4,14.4,18.4,0
72405,2017-04-05,13.9,13.9,21.1,NA
72405,2017-04-04,8.9,8.9,14.9,3
72405,2017-04-03,6.1,6.1,12.6,0
72405,2017-04-02,7.8,7.8,11.7,0.3
72405,2017-04-01,7.2,7.2,8.7,25
72405,2017-03-31,7.8,7.8,10.3,0
72405,2017-03-30,10.6,10.6,15.4,NA
72405,2017-03-29,13.9,13.9,18.6,0.5
72405,2017-03-28,7.8,7.8,14,0.3
72405,2017-03-27,7.8,7.8,9.3,NA
72405,2017-03-26,11.7,11.7,18.1,0
72405,2017-03-25,2.2,2.2,8.9,3
72405,2017-03-24,-1.1,-1.1,3.4,0
72405,2017-03-23,1.7,1.7,7.7,0
72405,2017-03-22,7.8,7.8,11.9,NA
72405,2017-03-21,2.8,2.8,8.4,0
72405,2017-03-20,2.2,2.2,6.6,5.3
72405,2017-03-19,4.4,4.4,8.1,11
72405,2017-03-18,-1.7,-1.7,4.9,0.3
72405,2017-03-17,-4.4,-4.4,0.9,0
72405,2017-03-16,-5.6,-5.6,-2.2,0
72405,2017-03-15,-3.9,-3.9,0.5,19
72405,2017-03-14,-2.2,-2.2,1.4,12
72405,2017-03-13,-2.8,-2.8,0.9,0
72405,2017-03-12,-3.3,-3.3,0.1,0
72405,2017-03-11,-1.1,-1.1,5.8,2
72405,2017-03-10,8.3,8.3,15.7,0
72405,2017-03-09,10,10,15,0.3
72405,2017-03-08,8.3,8.3,14.8,2
72405,2017-03-07,0.6,0.6,6.8,NA
72405,2017-03-06,-5,-5,-0.2,0
72405,2017-03-05,-3.3,-3.3,1.4,0
72405,2017-03-04,-1.1,-1.1,3.3,NA
72405,2017-03-03,3.9,3.9,8.9,0.3
72405,2017-03-02,13.3,13.3,18.1,0.3
72405,2017-03-01,8.3,8.3,13.4,9
72405,2017-02-28,2.2,2.2,8.5,0
72405,2017-02-27,1.7,1.7,5.4,0
72405,2017-02-26,6.7,6.7,14.7,5
72405,2017-02-25,12.2,12.2,17.9,0
72405,2017-02-24,11.1,11.1,16.5,0
72405,2017-02-23,7.8,7.8,11.2,NA
72405,2017-02-22,5,5,9.3,0
72405,2017-02-21,6.1,6.1,12.9,0
72405,2017-02-20,9.4,9.4,16,0.3
72405,2017-02-19,0.6,0.6,9.2,0
72405,2017-02-18,-2.2,-2.2,3.2,0
72405,2017-02-17,-1.1,-1.1,2,NA
72405,2017-02-16,2.8,2.8,5.6,0
72405,2017-02-15,-1.1,-1.1,4,NA
72405,2017-02-14,1.1,1.1,5.2,0
72405,2017-02-13,7.2,7.2,9.6,0.8
72405,2017-02-12,1.1,1.1,7,0
72405,2017-02-11,-5,-5,0,0
72405,2017-02-10,-3.9,-3.9,2.3,3
72405,2017-02-09,10.6,10.6,16.1,NA
72405,2017-02-08,7.8,7.8,15.2,NA
72405,2017-02-07,0.6,0.6,8.4,NA
72405,2017-02-06,0,0,5.5,0
72405,2017-02-05,-4.4,-4.4,0,0
72405,2017-02-04,-1.7,-1.7,1.8,0
72405,2017-02-03,2.2,2.2,6.2,0
72405,2017-02-02,1.1,1.1,6,0
72405,2017-02-01,-2.2,-2.2,5.7,NA
72405,2017-01-31,-1.7,-1.7,1.2,2.3
72405,2017-01-30,1.7,1.7,4.6,NA
72405,2017-01-29,0.6,0.6,4.3,0
72405,2017-01-28,3.3,3.3,5.3,0
72405,2017-01-27,6.1,6.1,9.7,NA
72405,2017-01-26,7.2,7.2,10.5,0
72405,2017-01-25,3.3,3.3,6.9,0.8
72405,2017-01-24,3.9,3.9,6.7,17.3
72405,2017-01-23,7.8,7.8,9.5,3.8
72405,2017-01-22,8.3,8.3,9,NA
72405,2017-01-21,3.9,3.9,7,0.3
72405,2017-01-20,4.4,4.4,8.4,0
72405,2017-01-19,6.7,6.7,10.4,0
72405,2017-01-18,5,5,7.6,5.3
72405,2017-01-17,3.3,3.3,5.1,0.8
72405,2017-01-16,1.1,1.1,5.4,0
72405,2017-01-15,1.1,1.1,2.3,7.8
72405,2017-01-14,5,5,11,NA
72405,2017-01-13,6.7,6.7,16.5,0.6
72405,2017-01-12,1.1,1.1,7.8,1
72405,2017-01-11,-6.1,-6.1,-0.2,0.5
72405,2017-01-10,-8.9,-8.9,-5.7,0
72405,2017-01-09,-9.4,-9.4,-6.8,0
72405,2017-01-08,-7.2,-7.2,-4.9,0.3
72405,2017-01-07,-2.8,-2.8,-0.5,NA
72405,2017-01-06,-1.1,-1.1,1.2,NA
72405,2017-01-05,1.1,1.1,8.1,NA
72405,2017-01-04,6.1,6.1,6.8,22
72405,2017-01-03,5,5,6.3,9
72405,2017-01-02,2.8,2.8,7.7,0
72405,2017-01-01,-1.6,-1.6,3.7,NA
72405,2016-12-31,-0.6,-0.6,3.3,NA
72405,2016-12-30,1.1,1.1,5.7,7
72405,2016-12-29,2.8,2.8,7,0
72405,2016-12-28,6.7,6.7,13.6,NA
72405,2016-12-27,2.8,2.8,6.5,0
72405,2016-12-26,1.7,1.7,5.7,0
72405,2016-12-25,2.2,2.2,6,14
72405,2016-12-24,-0.6,-0.6,4.2,NA
72405,2016-12-23,1.1,1.1,7.2,0
72405,2016-12-22,-2.8,-2.8,3.8,0
72405,2016-12-21,-3.3,-3.3,-0.2,0
72405,2016-12-20,-1.1,-1.1,0.8,0
72405,2016-12-19,1.1,1.1,8.9,0.3
72405,2016-12-18,-3.9,-3.9,1.8,7
72405,2016-12-17,-8.3,-8.3,-4.5,0
72405,2016-12-16,-8.3,-8.3,-3.3,0
72405,2016-12-15,2.8,2.8,5.6,0
72405,2016-12-14,3.9,3.9,6.1,0
72405,2016-12-13,3.3,3.3,7.8,4
72405,2016-12-12,-3.3,-3.3,2.1,0
72405,2016-12-11,-3.3,-3.3,0.5,0
72405,2016-12-10,-1.1,-1.1,1.1,0
72405,2016-12-09,0.6,0.6,5.5,0
72405,2016-12-08,2.8,2.8,7.5,0
72405,2016-12-07,5.6,5.6,6.6,27
72405,2016-12-06,4.4,4.4,8.4,4
72405,2016-12-05,3.3,3.3,5.8,2
72405,2016-12-04,5,5,7.4,0
72405,2016-12-03,6.7,6.7,8.6,0
72405,2016-12-02,8.3,8.3,11.9,4
72405,2016-12-01,11.1,11.1,16.3,9.3
72405,2016-11-30,8.9,8.9,13.1,3.5
72405,2016-11-29,1.7,1.7,7.1,0
72405,2016-11-28,3.3,3.3,7.1,0
72405,2016-11-27,5.6,5.6,8,0
72405,2016-11-26,6.7,6.7,10.3,0
72405,2016-11-25,6.1,6.1,9.5,NA
72405,2016-11-24,0,0,6.5,NA
72405,2016-11-23,1.1,1.1,5.3,0
72405,2016-11-22,2.2,2.2,4.2,0
72405,2016-11-21,2.8,2.8,5,0
72405,2016-11-20,5,5,10.4,1
72405,2016-11-19,5,5,12.5,0
72405,2016-11-18,6.7,6.7,11.5,0
72405,2016-11-17,5,5,11.7,0.5
72405,2016-11-16,8.9,8.9,12.3,NA
72405,2016-11-15,2.2,2.2,8.7,NA
72405,2016-11-14,0.6,0.6,8.1,0
72405,2016-11-13,2.8,2.8,6.9,0
72405,2016-11-12,7.8,7.8,13.2,0
72405,2016-11-11,6.7,6.7,11.3,0
72405,2016-11-10,10.6,10.6,14.8,5.5
72405,2016-11-09,5,5,12.1,0
72405,2016-11-08,6.7,6.7,10.5,NA
72405,2016-11-07,10,10,15.2,0
72405,2016-11-06,6.7,6.7,13.2,0
72405,2016-11-05,8.3,8.3,14.6,0
72405,2016-11-04,14.4,14.4,20.2,NA
72405,2016-11-03,11.7,11.7,16.6,0
72405,2016-11-02,8.9,8.9,12.8,0
72405,2016-11-01,8.9,8.9,12.6,0
72405,2016-10-31,14.4,14.4,19.3,NA
72405,2016-10-30,6.7,6.7,15.7,0
72405,2016-10-29,8.3,8.3,13.1,0
72405,2016-10-28,10,10,14,0.8
72405,2016-10-27,5,5,10.6,0
72405,2016-10-26,8.3,8.3,12.3,0
72405,2016-10-25,10,10,15.8,0
72405,2016-10-24,7.2,7.2,13.9,0
72405,2016-10-23,10,10,13,NA
72405,2016-10-22,13.9,13.9,19.5,7
72405,2016-10-21,20,20,23.6,0.5
72405,2016-10-20,18.3,18.3,23.7,NA
72405,2016-10-19,17.2,17.2,21.7,0
72405,2016-10-18,15,15,20.5,0
72405,2016-10-17,11.7,11.7,17.2,0
72405,2016-10-16,10,10,14.9,0
72405,2016-10-15,9.4,9.4,14.1,0
72405,2016-10-14,12.2,12.2,16.6,0
72405,2016-10-13,10,10,15.5,0
72405,2016-10-12,7.8,7.8,13.7,0
72405,2016-10-11,9.4,9.4,13.6,0
72405,2016-10-10,11.7,11.7,15.8,2
72405,2016-10-09,18.3,18.3,19,6
72405,2016-10-08,16.7,16.7,19.2,0
72405,2016-10-07,15.6,15.6,18.2,0
72405,2016-10-06,14.4,14.4,17.7,0
72405,2016-10-05,15,15,18.4,0
72405,2016-10-04,17.2,17.2,21,0
72405,2016-10-03,18.3,18.3,20.6,0.5
72405,2016-10-02,17.2,17.2,18.3,5
72405,2016-10-01,16.7,16.7,18,3.1
72405,2016-09-30,17.8,17.8,20.1,24.5
72405,2016-09-29,17.8,17.8,19.9,10.3
72405,2016-09-28,18.3,18.3,20.6,11
72405,2016-09-27,17.8,17.8,19.9,3
72405,2016-09-26,15,15,19.1,0
72405,2016-09-25,17.2,17.2,21.8,0
72405,2016-09-24,18.9,18.9,24.9,0
72405,2016-09-23,20,20,23.1,0
72405,2016-09-22,22.2,22.2,25,0
72405,2016-09-21,21.7,21.7,23.9,0
72405,2016-09-20,22.2,22.2,23.8,11
72405,2016-09-19,21.7,21.7,26.2,0
72405,2016-09-18,20,20,23.9,0
72405,2016-09-17,18.9,18.9,22,0
72405,2016-09-16,19.4,19.4,22.6,0
72405,2016-09-15,20.6,20.6,27.2,0
72405,2016-09-14,20.6,20.6,25.6,0
72405,2016-09-13,18.9,18.9,23.9,0
72405,2016-09-12,21.1,21.1,26.5,0
72405,2016-09-11,25,25,29.3,0
72405,2016-09-10,25.6,25.6,30.1,0
72405,2016-09-09,23.9,23.9,29.8,0
72405,2016-09-08,22.8,22.8,27.5,0.6
72405,2016-09-07,21.7,21.7,27.9,0
72405,2016-09-06,18.3,18.3,25.1,0
72405,2016-09-05,20,20,23.7,0
72405,2016-09-04,21.1,21.1,23.7,0
72405,2016-09-03,19.4,19.4,23.7,0
72405,2016-09-02,22.2,22.2,24.7,0.9
72405,2016-09-01,22.8,22.8,27.5,NA
72405,2016-08-31,23.3,23.3,27.5,0
72405,2016-08-30,22.2,22.2,28.3,0
72405,2016-08-29,23.3,23.3,27,0
72405,2016-08-28,24.4,24.4,29.1,0
72405,2016-08-27,25,25,30.2,0
72405,2016-08-26,21.7,21.7,26.8,0
72405,2016-08-25,19.4,19.4,25,0
72405,2016-08-24,19.4,19.4,24.4,0
72405,2016-08-23,20.6,20.6,25.3,0
72405,2016-08-22,22.2,22.2,26.2,18
72405,2016-08-21,23.9,23.9,28.2,0
72405,2016-08-20,23.3,23.3,28.1,0
72405,2016-08-19,22.2,22.2,28,NA
72405,2016-08-18,22.2,22.2,29.3,22
72405,2016-08-17,22.8,22.8,29.5,0
72405,2016-08-16,22.8,22.8,28.8,29
72405,2016-08-15,26.7,26.7,31.9,NA
72405,2016-08-14,27.2,27.2,32.2,0
72405,2016-08-13,27.2,27.2,31.5,0
72405,2016-08-12,25.6,25.6,30.6,0
72405,2016-08-11,25,25,29.1,0
72405,2016-08-10,20,20,24.2,NA
72405,2016-08-09,20.6,20.6,25.6,0
72405,2016-08-08,21.7,21.7,27.5,0
72405,2016-08-07,23.9,23.9,27.4,2
72405,2016-08-06,22.8,22.8,25.5,NA
72405,2016-08-05,21.1,21.1,25.5,0
72405,2016-08-04,22.2,22.2,25.1,0
72405,2016-08-03,23.3,23.3,27.3,0
72405,2016-08-02,24.4,24.4,28,0
72405,2016-08-01,23.3,23.3,27.8,NA
72405,2016-07-31,23.3,23.3,27.3,8
72405,2016-07-30,23.9,23.9,27.6,3
72405,2016-07-29,25,25,28.6,7
72405,2016-07-28,27.2,27.2,30.8,0
72405,2016-07-27,26.7,26.7,30.7,0
72405,2016-07-26,27.2,27.2,31.8,0
72405,2016-07-25,26.7,26.7,31.2,NA
72405,2016-07-24,26.1,26.1,31.7,0
72405,2016-07-23,23.3,23.3,29.1,0
72405,2016-07-22,21.7,21.7,27.1,0
72405,2016-07-21,21.1,21.1,26,0
72405,2016-07-20,21.1,21.1,27.4,12
72405,2016-07-19,22.8,22.8,27,11
72405,2016-07-18,21.7,21.7,27.5,0
72405,2016-07-17,22.2,22.2,27.3,11
72405,2016-07-16,24.4,24.4,29.4,0
72405,2016-07-15,23.9,23.9,30,0
72405,2016-07-14,23.9,23.9,26.4,NA
72405,2016-07-13,22.8,22.8,26.3,0
72405,2016-07-12,23.3,23.3,27,0
72405,2016-07-11,24.4,24.4,27.2,NA
72405,2016-07-09,25,25,28.6,0
72405,2016-07-08,25,25,29.4,0
72405,2016-07-07,26.1,26.1,30.2,0
72405,2016-07-05,20,20,22,7.6
72405,2016-07-04,17.8,17.8,20.9,2.3
72405,2016-07-03,21.1,21.1,24.1,0
72405,2016-07-02,21.7,21.7,25.9,6
72405,2016-07-01,18.3,18.3,24.2,0
72405,2016-06-30,20,20,24,0
72405,2016-06-29,20.6,20.6,24.8,20.3
72405,2016-06-28,20,20,25.3,10.3
72405,2016-06-27,18.9,18.9,24.6,0
72405,2016-06-26,21.1,21.1,24.9,0
72405,2016-06-25,21.7,21.7,24.9,0
72405,2016-06-24,21.1,21.1,24.2,14
72405,2016-06-23,20.6,20.6,25.3,0
72405,2016-06-22,21.7,21.7,25.5,25
72405,2016-06-21,20,20,26.9,0
72405,2016-06-20,18.3,18.3,25.5,0
72405,2016-06-19,18.9,18.9,24,0
72405,2016-06-18,18.9,18.9,22.7,0
72405,2016-06-17,20,20,24.4,11.5
72405,2016-06-16,18.9,18.9,23.6,NA
72405,2016-06-15,19.4,19.4,23.4,0
72405,2016-06-14,17.8,17.8,22.8,0
72405,2016-06-13,20.6,20.6,28.1,0
72405,2016-06-12,18.9,18.9,27.3,0
72405,2016-06-11,17.2,17.2,22.9,0
72405,2016-06-10,11.7,11.7,21.6,0
72405,2016-06-09,15.6,15.6,20.1,0
72405,2016-06-08,18.3,18.3,24.4,NA
72405,2016-06-07,20.6,20.6,25.4,0
72405,2016-06-06,21.1,21.1,24.2,3
72405,2016-06-05,21.1,21.1,24,0.5
72405,2016-06-04,22.2,22.2,23.5,8
72405,2016-06-03,20,20,23.3,0
72405,2016-06-02,20.6,20.6,25.4,0
72405,2016-06-01,21.1,21.1,25.2,0
72405,2016-05-31,20,20,23.3,0
72405,2016-05-30,18.9,18.9,22.1,11
72405,2016-05-29,21.1,21.1,25.2,0
72405,2016-05-28,20.6,20.6,25.4,0
72405,2016-05-27,17.2,17.2,24.1,0
72405,2016-05-26,15.6,15.6,22.9,0
72405,2016-05-25,13.9,13.9,21.8,NA
72405,2016-05-24,13.3,13.3,17.4,5
72405,2016-05-23,12.2,12.2,13.4,9
72405,2016-05-22,12.8,12.8,14.2,15.8
72405,2016-05-21,11.7,11.7,18.6,0
72405,2016-05-20,13.3,13.3,16.4,0.3
72405,2016-05-19,12.2,12.2,15.3,NA
72405,2016-05-18,12.2,12.2,13.2,10
72405,2016-05-17,7.2,7.2,13.7,0
72405,2016-05-16,8.3,8.3,12.2,0
72405,2016-05-15,10.6,10.6,16.5,3
72405,2016-05-14,15,15,19.4,2
72405,2016-05-13,13.9,13.9,16.3,0
72405,2016-05-12,12.2,12.2,13.9,8
72405,2016-05-11,12.2,12.2,15.5,3
72405,2016-05-10,10,10,14.5,2
72405,2016-05-09,12.2,12.2,17.2,1
72405,2016-05-08,10,10,14.2,4
72405,2016-05-07,10.6,10.6,11.8,19.3
72405,2016-05-06,10.6,10.6,11.9,0.6
72405,2016-05-05,11.1,11.1,13.5,NA
72405,2016-05-04,13.9,13.9,17.9,4.8
72405,2016-05-03,12.8,12.8,17.2,29.5
72405,2016-05-02,11.1,11.1,12.8,14
72405,2016-05-01,10.6,10.6,12.2,0.5
72405,2016-04-30,8.9,8.9,10.6,0.3
72405,2016-04-29,8.9,8.9,11.2,14.3
72405,2016-04-28,11.7,11.7,14,0.8
72405,2016-04-27,18.3,18.3,24.4,0
72405,2016-04-26,10.6,10.6,18.2,0
72405,2016-04-25,7.8,7.8,14.1,0
72405,2016-04-24,11.7,11.7,17.6,7
72405,2016-04-23,17.8,17.8,19.8,NA
72405,2016-04-22,9.4,9.4,17,0
72405,2016-04-21,10,10,16,0
72405,2016-04-20,13.3,13.3,20.6,0
72405,2016-04-19,10.6,10.6,20.3,0
72405,2016-04-18,8.3,8.3,15.3,0
72405,2016-04-17,7.2,7.2,14.5,0
72405,2016-04-16,5.6,5.6,12.2,0
72405,2016-04-15,4.4,4.4,11.6,0
72405,2016-04-14,6.1,6.1,10.1,0
72405,2016-04-13,8.9,8.9,15.1,1.3
72405,2016-04-12,7.8,7.8,15.5,0.3
72405,2016-04-11,-0.6,-0.6,5.6,0
72405,2016-04-10,1.1,1.1,4.7,4.8
72405,2016-04-09,6.1,6.1,8.8,0
72405,2016-04-08,8.3,8.3,12.4,17.8
72405,2016-04-07,0,0,8,0
72405,2016-04-06,-1.1,-1.1,3.5,NA
72405,2016-04-05,2.8,2.8,13,2
72405,2016-04-04,2.8,2.8,7.2,NA
72405,2016-04-03,6.7,6.7,12.9,2.6
72405,2016-04-02,17.8,17.8,22.4,1
72405,2016-04-01,11.7,11.7,18.2,NA
72405,2016-03-31,5,5,11.4,0
72405,2016-03-30,7.8,7.8,11.8,0
72405,2016-03-29,9.4,9.4,13.6,8
72405,2016-03-28,8.9,8.9,11.1,0.5
72405,2016-03-27,5,5,10.1,0
72405,2016-03-26,8.9,8.9,16.9,0.8
72405,2016-03-25,10,10,18,0
72405,2016-03-24,11.7,11.7,16.4,0
72405,2016-03-23,1.7,1.7,9.9,0
72405,2016-03-22,2.8,2.8,6.8,0
72405,2016-03-21,2.8,2.8,4.4,NA
72405,2016-03-20,3.3,3.3,6,3
72405,2016-03-19,8.9,8.9,14.4,0
72405,2016-03-18,9.4,9.4,14.4,NA
72405,2016-03-17,9.4,9.4,15.6,0.3
72405,2016-03-16,8.3,8.3,12,0.8
72405,2016-03-15,8.3,8.3,10.1,5
72405,2016-03-14,9.4,9.4,12.2,6.3
72405,2016-03-13,10,10,12.7,NA
72405,2016-03-12,12.8,12.8,18.6,NA
72405,2016-03-11,13.9,13.9,19.5,0
72405,2016-03-10,8.3,8.3,16.8,0
72405,2016-03-09,7.8,7.8,15.6,0
72405,2016-03-08,2.2,2.2,9.9,0
72405,2016-03-07,2.8,2.8,5.8,NA
72405,2016-03-06,1.7,1.7,3.8,0
72405,2016-03-05,0,0,2.8,1
72405,2016-03-04,-1.7,-1.7,1.4,0.8
72405,2016-03-03,-0.6,-0.6,5.4,2
72405,2016-03-02,4.4,4.4,11.8,0.5
72405,2016-03-01,6.7,6.7,13.3,0
72405,2016-02-29,0.6,0.6,9,0
72405,2016-02-28,-2.8,-2.8,3.3,0
72405,2016-02-27,-0.6,-0.6,2.4,0
72405,2016-02-26,3.9,3.9,8.6,NA
72405,2016-02-25,5.6,5.6,10.9,28
72405,2016-02-24,4.4,4.4,6,13
72405,2016-02-23,5,5,8.1,NA
72405,2016-02-22,7.2,7.2,10.3,2.8
72405,2016-02-21,2.8,2.8,9.8,0
72405,2016-02-20,-3.3,-3.3,1.6,0
72405,2016-02-19,-1.7,-1.7,1.4,0
72405,2016-02-18,-0.6,-0.6,4.6,0
72405,2016-02-17,-2.7,-2.7,6.3,17.3
72405,2016-02-16,-6.7,-6.7,-3.4,12
72405,2016-02-15,-10.6,-10.6,-6.9,1
72405,2016-02-14,-10,-10,-6.2,NA
72405,2016-02-13,-7.2,-7.2,-3.8,NA
72405,2016-02-12,-6.1,-6.1,-3.9,0
72405,2016-02-11,-3.3,-3.3,-0.2,NA
72405,2016-02-10,0,0,2.4,6
72405,2016-02-09,1.1,1.1,4.7,0.3
72405,2016-02-08,-1.1,-1.1,3.5,0
72405,2016-02-07,-2.2,-2.2,2.4,0
72405,2016-02-06,0.6,0.6,3.6,1
72405,2016-02-05,5,5,9.5,0.5
72405,2016-02-04,5,5,9.4,13
72405,2016-02-03,2.2,2.2,6.7,0
72405,2016-02-02,4.4,4.4,9.2,3
72405,2016-02-01,2.2,2.2,7.5,0
