id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	preparations	otherCatalogNumbers	associatedReferences	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	identifiedBy	dateIdentified	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-576	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-576	CNP-P-576														1983	6	29			Argentina							215		-41.283333	-57.283333						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-577	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-577	CNP-P-577														1983	6	29			Argentina							112		-41.549999	-57.700001						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-578	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-578	CNP-P-578														1983	6	29			Argentina							96		-41.666668	-58.049999						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-579	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-579	CNP-P-579														1976	11	19			Argentina							83		-50.566666	-68.033333						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-580	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-580	CNP-P-580														1976	11	19			Argentina							89		-50.700001	-68.183334						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-581	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-581	CNP-P-581														1976	11	19			Argentina							90		-51.299999	-68.26667						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-583	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-583	CNP-P-583														1976	11	21			Argentina							149		-50.833332	-63.566666						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-585	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-585	CNP-P-585														1976	11	23			Argentina							197		-49.183334	-60.833332						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-586	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-586	CNP-P-586														1976	11	23			Argentina							184		-47.433334	-61.083332						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-587	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-587	CNP-P-587														1976	11	25			Argentina							148		-47.816666	-61.583332						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-588	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-588	CNP-P-588														1976	11	26			Argentina							142		-48.450001	-63.200001						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-589	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-589	CNP-P-589														1976	11	26			Argentina							118		-48.033333	-63.116665						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-590	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-590	CNP-P-590														1976	11	26			Argentina							116		-47.650002	-63.049999						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-591	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-591	CNP-P-591														1978	8	27			Argentina							89		-40.5	-58.450001						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-592	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-592	CNP-P-592														1978	8	28			Argentina							84		-41.5	-59.5						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-593	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-593	CNP-P-593														1978	8	28			Argentina							82		-41.5	-58.516666						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-594	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-594	CNP-P-594														1978	8	28			Argentina							171		-41.516666	-57.516666						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-595	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-595	CNP-P-595														1978	9	1			Argentina							105		-43.483334	-60.483334						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-596	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-596	CNP-P-596														1978	9	1			Argentina							120		-43.5	-59.549999						urn:lsid:marinespecies.org:taxname:271519	Bathyraja macloviana	Animalia	Chordata	Elasmobranchii	Rajiformes	Arhynchobatidae	Bathyraja		macloviana		
